,theta_vb,theta_bj,theta_wv,pdf_vb,pdf_bj,pdf_wv,pdf_vb_std,pdf_bj_std,pdf_wv_std
166,0.8433025087934817,0.8433025087934817,0.8433025087934817,0.5141371785,0.294571779,0.5021936250000001,0.04298464499999993,0.0054452319999999665,0.00023450000000002635
167,0.8298316245918765,0.8298316245918765,0.8298316245918765,0.5185360985,0.3028806175,0.5036911344999999,0.04410039100000002,0.005479468999999959,0.0002906950000000075
168,0.8161926279463589,0.8161926279463589,0.8161926279463589,0.5230183435,0.311803575,0.505304887,0.04534616899999999,0.005549955999999967,5.070200000001357e-05
169,0.8023764259945196,0.8023764259945196,0.8023764259945196,0.5272696939999999,0.3212004275,0.5068165840000001,0.04641046999999998,0.00563965700000002,0.0002862579999999282
170,0.7883731809514676,0.7883731809514676,0.7883731809514676,0.5317490585,0.3313627865,0.5084792215,0.04747784300000002,0.005793597000000039,0.00010969100000002285
171,0.7741722202788552,0.7741722202788552,0.7741722202788552,0.5363754605,0.34226756599999997,0.5101878099999999,0.049155371,0.005832890000000035,1.7802000000011198e-05
172,0.7597619325073152,0.7597619325073152,0.7597619325073152,0.5410656225,0.3539557515,0.5118433925,0.050648752999999935,0.005849442999999954,2.486299999993058e-05
173,0.7451296458090736,0.7451296458090736,0.7451296458090736,0.545839294,0.3666495015,0.51364845,0.05231276600000001,0.0059187669999999915,6.835999999954545e-06
174,0.7302614856969648,0.7302614856969648,0.7302614856969648,0.5508354175000001,0.380293589,0.5154245195,0.05398878900000004,0.005910100000000029,9.270100000002834e-05
175,0.7151422072910206,0.7151422072910206,0.7151422072910206,0.5559541115,0.395120148,0.5173876405,0.055564693,0.006233358000000022,6.197500000004741e-05
176,0.6997549963688922,0.6997549963688922,0.6997549963688922,0.5611919519999999,0.411207168,0.519309542,0.05750051600000006,0.00618750400000001,0.0001491719999999752
177,0.6840812317953292,0.6840812317953292,0.6840812317953292,0.5663686195,0.428770192,0.521218555,0.05915577299999997,0.006176406000000023,6.524399999996433e-05
178,0.6681001997570769,0.6681001997570769,0.6681001997570769,0.571591969,0.4480310065,0.523194165,0.06095645999999999,0.006335007000000004,0.00018767199999991657
179,0.6517887472931208,0.6517887472931208,0.6517887472931208,0.5769420789999999,0.4690928645,0.525227189,0.06271233600000004,0.006460065000000015,0.00029152799999998535
180,0.6351208585830427,0.6351208585830427,0.6351208585830427,0.582431203,0.492267442,0.527415234,0.06475777599999999,0.006429657999999949,0.00037439999999999696
181,0.6180671318552149,0.6180671318552149,0.6180671318552149,0.58832686,0.5181362955,0.529592403,0.06672732399999992,0.006425859000000034,0.00030273199999997225
182,0.6005941268660511,0.6005941268660511,0.6005941268660511,0.594482725,0.546652505,0.5317960134999999,0.06844530599999998,0.006541580000000047,0.0003912270000000495
183,0.5826635415393151,0.5826635415393151,0.5826635415393151,0.6008740265,0.5788279255,0.5340802155,0.06994735500000004,0.006359901000000057,0.0005210649999999317
184,0.564231159727582,0.564231159727582,0.564231159727582,0.6074364649999999,0.614939295,0.5364567565,0.07203851799999994,0.006391081999999937,0.0005653450000000504
185,0.5452454872186283,0.5452454872186283,0.5452454872186283,0.6148035765,0.6558529104999999,0.538837199,0.07380575299999992,0.006370429000000066,0.0006440239999999653
186,0.5256459551343636,0.5256459551343636,0.5256459551343636,0.6224741315,0.7026414114999999,0.5413136590000001,0.07554178300000003,0.006393081000000023,0.0007302200000000038
187,0.5053605102841573,0.5053605102841573,0.5053605102841573,0.6304427210000001,0.756531683,0.5438129795,0.07724864799999998,0.005779183999999993,0.0008773370000000336
188,0.48430231574591986,0.48430231574591986,0.48430231574591986,0.6388128065,0.8191998545,0.546413916,0.07884185499999996,0.00553578499999996,0.0010470419999999425
189,0.4623651240194273,0.4623651240194273,0.4623651240194273,0.6475459459999999,0.8930681410000001,0.5490446929999999,0.07996410599999992,0.005079932000000009,0.0011068619999999862
190,0.4394166054562733,0.4394166054562733,0.4394166054562733,0.656576958,0.9812961275000001,0.5517967755,0.08099398000000002,0.004073345000000006,0.0013638770000000688
191,0.4152884061050901,0.4152884061050901,0.4152884061050901,0.6658649615,1.0884656050000001,0.5546587125,0.08110780699999998,0.003113070000000162,0.001582572999999976
192,0.3897607327974747,0.3897607327974747,0.3897607327974747,0.6756306505,1.22121447,0.557445908,0.08150394500000002,0.0014489600000000546,0.001653310000000019
193,0.362537262287974,0.362537262287974,0.362537262287974,0.6852174415000001,1.39000215,0.5603853114999999,0.08214689899999994,0.0009174400000000471,0.0018831289999999834
194,0.33320172402055054,0.33320172402055054,0.33320172402055054,0.6947977125,1.611211865,0.5634104675,0.08272914500000006,0.00438559000000005,0.00213238299999996
195,0.3011365455533722,0.3011365455533722,0.3011365455533722,0.7040397810000001,1.914162685,0.566399381,0.08284083799999997,0.009900169999999875,0.0022985140000000293
196,0.2653529495976502,0.2653529495976502,0.2653529495976502,0.713521163,2.353902975,0.5695762525,0.08152199199999999,0.018863490000000205,0.002610905000000052
197,0.22407528530181936,0.22407528530181936,0.22407528530181936,0.7226008180000001,3.053554725,0.5727950159999999,0.07922586200000004,0.03583727000000003,0.0028321640000000814
198,0.17342232109560457,0.17342232109560457,0.17342232109560457,0.7314095485000001,4.354126774999999,0.575885294,0.07969016300000009,0.07039612999999978,0.0030096740000000732
199,0.10004171361154007,0.10004171361154007,0.10004171361154007,0.738660993,7.949712335,0.5792332520000001,0.08803877399999993,0.15189619000000043,0.003271687999999995
